timestamp,gold_type,buy_price,sell_price,update_time
2025-03-30 20:25:00,Vàng 610 (14.6K),5902,6152,Cập nhật ngày: 29/03/2025 09:29
2025-03-30 20:25:00,Vàng 650 (15.6K),6304,6554,Cập nhật ngày: 29/03/2025 09:29
2025-03-30 20:25:00,Vàng 680 (16.3K),6606,6856,Cập nhật ngày: 29/03/2025 09:29
2025-03-30 20:25:00,Vàng 375 (9K),3538,3788,Cập nhật ngày: 29/03/2025 09:29
2025-03-30 20:25:00,Vàng 333 (8K),3085,3335,Cập nhật ngày: 29/03/2025 09:29
2025-03-31 12:21:47,Vàng miếng SJC 999.9,9920,10150,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:47,Nhẫn Trơn PNJ 999.9,9920,10150,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng Kim Bảo 999.9,9920,10150,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng Phúc Lộc Tài 999.9,9920,10150,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng nữ trang 999.9,9890,10140,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng nữ trang 999,9880,10130,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng nữ trang 9920,9819,10069,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng nữ trang 99,9799,10049,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng 750 (18K),7370,7620,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng 585 (14K),5697,5947,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng 416 (10K),3983,4233,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng PNJ - Phượng Hoàng,9920,10150,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng 916 (22K),9048,9298,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng 610 (14.6K),5950,6200,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng 650 (15.6K),6356,6606,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng 680 (16.3K),6660,6910,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng 375 (9K),3568,3818,Cập nhật ngày: 31/03/2025 10:18
2025-03-31 12:21:48,Vàng 333 (8K),3111,3361,Cập nhật ngày: 31/03/2025 10:18
